SalesOrganizationID,CountryID,ZipCodeFrom,ZipCodeTo,SalesDistrictID
AT01,AT,3863,3863,AT_02
AT01,AT,3871,3871,AT_02
AT01,AT,3872,3872,AT_02
AT01,AT,3873,3873,AT_02
AT01,AT,3874,3874,AT_02
AT01,AT,3900,3900,AT_02
AT01,AT,3902,3902,AT_02
AT01,AT,3903,3903,AT_02
AT01,AT,3910,3910,AT_02
AT01,AT,3911,3911,AT_02
AT01,AT,3912,3912,AT_02
AT01,AT,3913,3913,AT_02
AT01,AT,3914,3914,AT_02
AT01,AT,3920,3920,AT_02
AT01,AT,3921,3921,AT_02
AT01,AT,3922,3922,AT_02
AT01,AT,3923,3923,AT_02
AT01,AT,3924,3924,AT_02
AT01,AT,3925,3925,AT_02
AT01,AT,3931,3931,AT_02
AT01,AT,3932,3932,AT_02
AT01,AT,3942,3942,AT_02
AT01,AT,3943,3943,AT_02
AT01,AT,3944,3944,AT_02
AT01,AT,3945,3945,AT_02
AT01,AT,3950,3950,AT_02
AT01,AT,3961,3961,AT_02
AT01,AT,3962,3962,AT_02
AT01,AT,3970,3970,AT_02
AT01,AT,3971,3971,AT_02
AT01,AT,3972,3972,AT_02
AT01,AT,3973,3973,AT_02
AT01,AT,4000,4000,AT_04
AT01,AT,4010,4010,AT_04
AT01,AT,4016,4016,AT_04
AT01,AT,4018,4018,AT_04
AT01,AT,4020,4020,AT_04
AT01,AT,4021,4021,AT_04
AT01,AT,4024,4024,AT_04
AT01,AT,4025,4025,AT_04
AT01,AT,4027,4027,AT_04
AT01,AT,4030,4030,AT_04
AT01,AT,4031,4031,AT_04
AT01,AT,4032,4032,AT_04
AT01,AT,4033,4033,AT_04
AT01,AT,4036,4036,AT_04
AT01,AT,4040,4040,AT_04
AT01,AT,4041,4041,AT_04
AT01,AT,4046,4046,AT_04
AT01,AT,4048,4048,AT_04
AT01,AT,4050,4050,AT_04
AT01,AT,4052,4052,AT_04
AT01,AT,4053,4053,AT_04
AT01,AT,4055,4055,AT_04
AT01,AT,4056,4056,AT_04
AT01,AT,4059,4059,AT_04
AT01,AT,4060,4060,AT_04
AT01,AT,4061,4061,AT_04
AT01,AT,4062,4062,AT_04
AT01,AT,4063,4063,AT_04
AT01,AT,4064,4064,AT_04
AT01,AT,4066,4066,AT_04
AT01,AT,4070,4070,AT_04
AT01,AT,4072,4072,AT_04
AT01,AT,4073,4073,AT_04
AT01,AT,4074,4074,AT_04
AT01,AT,4075,4075,AT_04
AT01,AT,4076,4076,AT_04
AT01,AT,4077,4077,AT_04
AT01,AT,4078,4078,AT_04
AT01,AT,4081,4081,AT_04
AT01,AT,4082,4082,AT_04
AT01,AT,4083,4083,AT_04
AT01,AT,4084,4084,AT_04
AT01,AT,4085,4085,AT_04
AT01,AT,4090,4090,AT_04
AT01,AT,4091,4091,AT_04
AT01,AT,4092,4092,AT_04
AT01,AT,4100,4100,AT_04
AT01,AT,4101,4101,AT_04
AT01,AT,4102,4102,AT_04
AT01,AT,4111,4111,AT_04
AT01,AT,4112,4112,AT_04
AT01,AT,4113,4113,AT_04
AT01,AT,4114,4114,AT_04
AT01,AT,4115,4115,AT_04
AT01,AT,4116,4116,AT_04
AT01,AT,4120,4120,AT_04
AT01,AT,4121,4121,AT_04
AT01,AT,4122,4122,AT_04
AT01,AT,4131,4131,AT_04
AT01,AT,4132,4132,AT_04
AT01,AT,4133,4133,AT_04
AT01,AT,4134,4134,AT_04
AT01,AT,4141,4141,AT_04
AT01,AT,4142,4142,AT_04
AT01,AT,4143,4143,AT_04
AT01,AT,4144,4144,AT_04
AT01,AT,4150,4150,AT_04
AT01,AT,4151,4151,AT_04
AT01,AT,4152,4152,AT_04
AT01,AT,4153,4153,AT_04
AT01,AT,4154,4154,AT_04
AT01,AT,4155,4155,AT_04
AT01,AT,4160,4160,AT_04
AT01,AT,4161,4161,AT_04
AT01,AT,4162,4162,AT_04
AT01,AT,4163,4163,AT_04
AT01,AT,4164,4164,AT_04
AT01,AT,4170,4170,AT_04
AT01,AT,4171,4171,AT_04
AT01,AT,4172,4172,AT_04
AT01,AT,4173,4173,AT_04
AT01,AT,4174,4174,AT_04
AT01,AT,4175,4175,AT_04
AT01,AT,4180,4180,AT_04
AT01,AT,4181,4181,AT_04
AT01,AT,4182,4182,AT_04
AT01,AT,4183,4183,AT_04
AT01,AT,4184,4184,AT_04
AT01,AT,4190,4190,AT_04
AT01,AT,4191,4191,AT_04
AT01,AT,4192,4192,AT_04
AT01,AT,4193,4193,AT_04
AT01,AT,4201,4201,AT_04
AT01,AT,4202,4202,AT_04
AT01,AT,4203,4203,AT_04
AT01,AT,4204,4204,AT_04
AT01,AT,4205,4205,AT_04
AT01,AT,4209,4209,AT_04
AT01,AT,4210,4210,AT_04
AT01,AT,4211,4211,AT_04
AT01,AT,4212,4212,AT_04
AT01,AT,4213,4213,AT_04
AT01,AT,4221,4221,AT_04
AT01,AT,4222,4222,AT_04
AT01,AT,4223,4223,AT_04
AT01,AT,4224,4224,AT_04
AT01,AT,4225,4225,AT_04
AT01,AT,4226,4226,AT_04
AT01,AT,4230,4230,AT_04
AT01,AT,4231,4231,AT_04
AT01,AT,4232,4232,AT_04
AT01,AT,4240,4240,AT_04
AT01,AT,4242,4242,AT_04
AT01,AT,4251,4251,AT_04
AT01,AT,4252,4252,AT_04
AT01,AT,4261,4261,AT_04
AT01,AT,4262,4262,AT_04
AT01,AT,4263,4263,AT_04
AT01,AT,4264,4264,AT_04
AT01,AT,4271,4271,AT_04
AT01,AT,4272,4272,AT_04
AT01,AT,4273,4273,AT_04
AT01,AT,4274,4274,AT_04
AT01,AT,4280,4280,AT_04
AT01,AT,4281,4281,AT_04
AT01,AT,4282,4282,AT_04
AT01,AT,4283,4283,AT_04
AT01,AT,4284,4284,AT_04
AT01,AT,4291,4291,AT_04
AT01,AT,4292,4292,AT_04
AT01,AT,4293,4293,AT_04
AT01,AT,4294,4294,AT_04
AT01,AT,4300,4300,AT_02
AT01,AT,4303,4303,AT_02
AT01,AT,4310,4310,AT_04
AT01,AT,4311,4311,AT_04
AT01,AT,4312,4312,AT_04
AT01,AT,4320,4320,AT_04
AT01,AT,4322,4322,AT_04
AT01,AT,4323,4323,AT_04
AT01,AT,4324,4324,AT_04
AT01,AT,4331,4331,AT_04
AT01,AT,4332,4332,AT_04
AT01,AT,4341,4341,AT_04
AT01,AT,4342,4342,AT_04
AT01,AT,4343,4343,AT_04
AT01,AT,4351,4351,AT_04
AT01,AT,4352,4352,AT_04
AT01,AT,4360,4360,AT_04
AT01,AT,4362,4362,AT_04
AT01,AT,4363,4363,AT_04
AT01,AT,4364,4364,AT_04
AT01,AT,4371,4371,AT_04
AT01,AT,4372,4372,AT_04
AT01,AT,4381,4381,AT_04
AT01,AT,4382,4382,AT_04
AT01,AT,4391,4391,AT_04
AT01,AT,4392,4392,AT_02
AT01,AT,4400,4400,AT_04
AT01,AT,4401,4401,AT_04
AT01,AT,4403,4403,AT_04
AT01,AT,4405,4405,AT_04
AT01,AT,4407,4407,AT_04
AT01,AT,4410,4410,AT_04
AT01,AT,4421,4421,AT_04
AT01,AT,4431,4431,AT_02
AT01,AT,4432,4432,AT_02
AT01,AT,4441,4441,AT_02
AT01,AT,4442,4442,AT_04
AT01,AT,4443,4443,AT_04
AT01,AT,4451,4451,AT_04
AT01,AT,4452,4452,AT_04
AT01,AT,4453,4453,AT_04
AT01,AT,4460,4460,AT_04
AT01,AT,4461,4461,AT_04
AT01,AT,4462,4462,AT_04
AT01,AT,4463,4463,AT_04
AT01,AT,4464,4464,AT_04
AT01,AT,4470,4470,AT_04
AT01,AT,4481,4481,AT_04
AT01,AT,4482,4482,AT_02
AT01,AT,4483,4483,AT_04
AT01,AT,4484,4484,AT_04
AT01,AT,4490,4490,AT_04
AT01,AT,4491,4491,AT_04
AT01,AT,4492,4492,AT_04
AT01,AT,4493,4493,AT_04
AT01,AT,4501,4501,AT_04
AT01,AT,4502,4502,AT_04
AT01,AT,4511,4511,AT_04
AT01,AT,4521,4521,AT_04
AT01,AT,4522,4522,AT_04
AT01,AT,4523,4523,AT_04
AT01,AT,4531,4531,AT_04
AT01,AT,4532,4532,AT_04
AT01,AT,4533,4533,AT_04
AT01,AT,4540,4540,AT_04
AT01,AT,4541,4541,AT_04
AT01,AT,4542,4542,AT_04
AT01,AT,4550,4550,AT_04
AT01,AT,4551,4551,AT_04
AT01,AT,4552,4552,AT_04
AT01,AT,4553,4553,AT_04
AT01,AT,4554,4554,AT_04
AT01,AT,4560,4560,AT_04
AT01,AT,4562,4562,AT_04
AT01,AT,4563,4563,AT_04
AT01,AT,4564,4564,AT_04
AT01,AT,4565,4565,AT_04
AT01,AT,4571,4571,AT_04
AT01,AT,4572,4572,AT_04
AT01,AT,4573,4573,AT_04
AT01,AT,4574,4574,AT_04
AT01,AT,4575,4575,AT_04
AT01,AT,4580,4580,AT_04
AT01,AT,4581,4581,AT_04
AT01,AT,4582,4582,AT_04
AT01,AT,4591,4591,AT_04
AT01,AT,4592,4592,AT_04
AT01,AT,4593,4593,AT_04
AT01,AT,4594,4594,AT_04
AT01,AT,4595,4595,AT_04
AT01,AT,4596,4596,AT_04
AT01,AT,4600,4600,AT_04
AT01,AT,4601,4601,AT_04
AT01,AT,4602,4602,AT_04
AT01,AT,4603,4603,AT_04
AT01,AT,4605,4605,AT_04
AT01,AT,4606,4606,AT_04
AT01,AT,4609,4609,AT_04
AT01,AT,4610,4610,AT_04
AT01,AT,4611,4611,AT_04
AT01,AT,4612,4612,AT_04
AT01,AT,4613,4613,AT_04
AT01,AT,4614,4614,AT_04
AT01,AT,4615,4615,AT_04
AT01,AT,4616,4616,AT_04
AT01,AT,4618,4618,AT_04
AT01,AT,4619,4619,AT_04
AT01,AT,4621,4621,AT_04
AT01,AT,4622,4622,AT_04
AT01,AT,4623,4623,AT_04
AT01,AT,4624,4624,AT_04
AT01,AT,4625,4625,AT_04
AT01,AT,4631,4631,AT_04
AT01,AT,4632,4632,AT_04
AT01,AT,4633,4633,AT_04
AT01,AT,4641,4641,AT_04
AT01,AT,4642,4642,AT_04
AT01,AT,4643,4643,AT_04
AT01,AT,4644,4644,AT_04
AT01,AT,4645,4645,AT_04
AT01,AT,4650,4650,AT_04
AT01,AT,4651,4651,AT_04
AT01,AT,4652,4652,AT_04
AT01,AT,4653,4653,AT_04
AT01,AT,4654,4654,AT_04
AT01,AT,4655,4655,AT_04
AT01,AT,4656,4656,AT_04
AT01,AT,4657,4657,AT_04
AT01,AT,4659,4659,AT_04
AT01,AT,4661,4661,AT_04
AT01,AT,4662,4662,AT_04
AT01,AT,4663,4663,AT_04
AT01,AT,4664,4664,AT_04
AT01,AT,4671,4671,AT_04
AT01,AT,4672,4672,AT_04
AT01,AT,4673,4673,AT_04
AT01,AT,4674,4674,AT_04
AT01,AT,4675,4675,AT_04
AT01,AT,4676,4676,AT_04
AT01,AT,4680,4680,AT_04
AT01,AT,4681,4681,AT_04
AT01,AT,4682,4682,AT_04
AT01,AT,4690,4690,AT_04
AT01,AT,4691,4691,AT_04
AT01,AT,4692,4692,AT_04
AT01,AT,4693,4693,AT_04
AT01,AT,4694,4694,AT_04
AT01,AT,4701,4701,AT_04
AT01,AT,4702,4702,AT_04
AT01,AT,4707,4707,AT_04
AT01,AT,4710,4710,AT_04
AT01,AT,4712,4712,AT_04
AT01,AT,4713,4713,AT_04
AT01,AT,4714,4714,AT_04
AT01,AT,4715,4715,AT_04
AT01,AT,4716,4716,AT_04
AT01,AT,4720,4720,AT_04
AT01,AT,4721,4721,AT_04
AT01,AT,4722,4722,AT_04
AT01,AT,4723,4723,AT_04
AT01,AT,4724,4724,AT_04
AT01,AT,4725,4725,AT_04
AT01,AT,4730,4730,AT_04
AT01,AT,4731,4731,AT_04
AT01,AT,4732,4732,AT_04
AT01,AT,4733,4733,AT_04
AT01,AT,4741,4741,AT_04
AT01,AT,4742,4742,AT_04
AT01,AT,4743,4743,AT_04
AT01,AT,4751,4751,AT_04
AT01,AT,4752,4752,AT_04
AT01,AT,4753,4753,AT_04
AT01,AT,4754,4754,AT_04
AT01,AT,4755,4755,AT_04
AT01,AT,4760,4760,AT_04
AT01,AT,4761,4761,AT_04
AT01,AT,4762,4762,AT_04
AT01,AT,4770,4770,AT_04
AT01,AT,4771,4771,AT_04
AT01,AT,4772,4772,AT_04
AT01,AT,4773,4773,AT_04
AT01,AT,4774,4774,AT_04
AT01,AT,4775,4775,AT_04
AT01,AT,4776,4776,AT_04
AT01,AT,4777,4777,AT_04
AT01,AT,4780,4780,AT_04
AT01,AT,4782,4782,AT_04
AT01,AT,4783,4783,AT_04
AT01,AT,4784,4784,AT_04
AT01,AT,4785,4785,AT_04
AT01,AT,4786,4786,AT_04
AT01,AT,4791,4791,AT_04
AT01,AT,4792,4792,AT_04
AT01,AT,4793,4793,AT_04
AT01,AT,4794,4794,AT_04
AT01,AT,4800,4800,AT_04
AT01,AT,4801,4801,AT_04
AT01,AT,4802,4802,AT_04
AT01,AT,4810,4810,AT_04
AT01,AT,4812,4812,AT_04
AT01,AT,4813,4813,AT_04
AT01,AT,4814,4814,AT_04
AT01,AT,4816,4816,AT_04
AT01,AT,4817,4817,AT_04
AT01,AT,4820,4820,AT_04
AT01,AT,4821,4821,AT_04
AT01,AT,4822,4822,AT_04
AT01,AT,4823,4823,AT_04
AT01,AT,4824,4824,AT_04
AT01,AT,4825,4825,AT_04
AT01,AT,4829,4829,AT_04
AT01,AT,4830,4830,AT_04
AT01,AT,4831,4831,AT_04
AT01,AT,4840,4840,AT_04
AT01,AT,4841,4841,AT_04
AT01,AT,4842,4842,AT_04
AT01,AT,4843,4843,AT_04
AT01,AT,4844,4844,AT_04
AT01,AT,4845,4845,AT_04
AT01,AT,4846,4846,AT_04
AT01,AT,4847,4847,AT_04
AT01,AT,4849,4849,AT_04
AT01,AT,4850,4850,AT_04
AT01,AT,4851,4851,AT_04
AT01,AT,4852,4852,AT_04
AT01,AT,4853,4853,AT_04
AT01,AT,4854,4854,AT_04
AT01,AT,4860,4860,AT_04
AT01,AT,4861,4861,AT_04
AT01,AT,4863,4863,AT_04
AT01,AT,4864,4864,AT_04
AT01,AT,4865,4865,AT_04
AT01,AT,4866,4866,AT_04
AT01,AT,4870,4870,AT_04
AT01,AT,4871,4871,AT_04
AT01,AT,4872,4872,AT_04
AT01,AT,4873,4873,AT_04
AT01,AT,4874,4874,AT_04
AT01,AT,4875,4875,AT_04
AT01,AT,4880,4880,AT_04
AT01,AT,4881,4881,AT_04
AT01,AT,4882,4882,AT_04
AT01,AT,4890,4890,AT_04
AT01,AT,4891,4891,AT_04
AT01,AT,4892,4892,AT_04
AT01,AT,4893,4893,AT_04
AT01,AT,4894,4894,AT_04
AT01,AT,4901,4901,AT_04
AT01,AT,4902,4902,AT_04
AT01,AT,4903,4903,AT_04
AT01,AT,4904,4904,AT_04
AT01,AT,4905,4905,AT_04
AT01,AT,4906,4906,AT_04
AT01,AT,4910,4910,AT_04
AT01,AT,4911,4911,AT_04
AT01,AT,4912,4912,AT_04
AT01,AT,4920,4920,AT_04
AT01,AT,4921,4921,AT_04
AT01,AT,4922,4922,AT_04
AT01,AT,4923,4923,AT_04
AT01,AT,4924,4924,AT_04
AT01,AT,4925,4925,AT_04
AT01,AT,4926,4926,AT_04
AT01,AT,4931,4931,AT_04
AT01,AT,4932,4932,AT_04
AT01,AT,4933,4933,AT_04
AT01,AT,4941,4941,AT_04
AT01,AT,4942,4942,AT_04
AT01,AT,4943,4943,AT_04
AT01,AT,4950,4950,AT_04
AT01,AT,4951,4951,AT_04
AT01,AT,4952,4952,AT_04
AT01,AT,4961,4961,AT_04
AT01,AT,4962,4962,AT_04
AT01,AT,4963,4963,AT_04
AT01,AT,4970,4970,AT_04
AT01,AT,4971,4971,AT_04
AT01,AT,4972,4972,AT_04
AT01,AT,4973,4973,AT_04
AT01,AT,4974,4974,AT_04
AT01,AT,4975,4975,AT_04
AT01,AT,4980,4980,AT_04
AT01,AT,4981,4981,AT_04
AT01,AT,4982,4982,AT_04
AT01,AT,4983,4983,AT_04
AT01,AT,4984,4984,AT_04
AT01,AT,4985,4985,AT_04
AT01,AT,5000,5000,AT_05
AT01,AT,5010,5010,AT_05
AT01,AT,5012,5012,AT_05
AT01,AT,5013,5013,AT_05
AT01,AT,5014,5014,AT_05
AT01,AT,5015,5015,AT_05
AT01,AT,5016,5016,AT_05
AT01,AT,5017,5017,AT_05
AT01,AT,5018,5018,AT_05
AT01,AT,5020,5020,AT_05
AT01,AT,5021,5021,AT_05
AT01,AT,5023,5023,AT_05
AT01,AT,5025,5025,AT_05
AT01,AT,5026,5026,AT_05
AT01,AT,5027,5027,AT_05
AT01,AT,5033,5033,AT_05
AT01,AT,5061,5061,AT_05
AT01,AT,5071,5071,AT_05
AT01,AT,5072,5072,AT_05
AT01,AT,5081,5081,AT_05
AT01,AT,5082,5082,AT_05
AT01,AT,5083,5083,AT_05
AT01,AT,5084,5084,AT_05
AT01,AT,5089,5089,AT_05
AT01,AT,5090,5090,AT_05
AT01,AT,5091,5091,AT_05
AT01,AT,5092,5092,AT_05
AT01,AT,5093,5093,AT_05
AT01,AT,5101,5101,AT_05
AT01,AT,5102,5102,AT_05
AT01,AT,5110,5110,AT_05
AT01,AT,5111,5111,AT_05
AT01,AT,5112,5112,AT_05
AT01,AT,5113,5113,AT_05
AT01,AT,5114,5114,AT_05
AT01,AT,5120,5120,AT_04
AT01,AT,5121,5121,AT_04
AT01,AT,5122,5122,AT_04
AT01,AT,5123,5123,AT_04
AT01,AT,5131,5131,AT_04
AT01,AT,5132,5132,AT_04
AT01,AT,5133,5133,AT_04
AT01,AT,5134,5134,AT_04
AT01,AT,5141,5141,AT_04
AT01,AT,5142,5142,AT_04
AT01,AT,5143,5143,AT_04
AT01,AT,5144,5144,AT_04
AT01,AT,5145,5145,AT_04
AT01,AT,5151,5151,AT_05
AT01,AT,5152,5152,AT_05
AT01,AT,5161,5161,AT_05
AT01,AT,5162,5162,AT_05
AT01,AT,5163,5163,AT_05
AT01,AT,5164,5164,AT_05
AT01,AT,5165,5165,AT_05
AT01,AT,5166,5166,AT_04
AT01,AT,5201,5201,AT_05
AT01,AT,5202,5202,AT_05
AT01,AT,5203,5203,AT_05
AT01,AT,5204,5204,AT_05
AT01,AT,5205,5205,AT_05
AT01,AT,5211,5211,AT_04
AT01,AT,5212,5212,AT_04
AT01,AT,5221,5221,AT_04
AT01,AT,5222,5222,AT_04
AT01,AT,5223,5223,AT_04
AT01,AT,5224,5224,AT_04
AT01,AT,5225,5225,AT_04
AT01,AT,5230,5230,AT_04
AT01,AT,5231,5231,AT_04
AT01,AT,5232,5232,AT_04
AT01,AT,5233,5233,AT_04
AT01,AT,5241,5241,AT_04
AT01,AT,5242,5242,AT_04
AT01,AT,5251,5251,AT_04
AT01,AT,5252,5252,AT_04
AT01,AT,5261,5261,AT_04
AT01,AT,5270,5270,AT_04
AT01,AT,5271,5271,AT_04
AT01,AT,5272,5272,AT_04
AT01,AT,5273,5273,AT_04
AT01,AT,5274,5274,AT_04
AT01,AT,5280,5280,AT_04
AT01,AT,5282,5282,AT_04
AT01,AT,5283,5283,AT_04
AT01,AT,5300,5300,AT_05
AT01,AT,5301,5301,AT_05
AT01,AT,5302,5302,AT_05
AT01,AT,5303,5303,AT_05
AT01,AT,5310,5310,AT_04
AT01,AT,5311,5311,AT_04
AT01,AT,5321,5321,AT_05
AT01,AT,5322,5322,AT_05
AT01,AT,5323,5323,AT_05
AT01,AT,5324,5324,AT_05
AT01,AT,5325,5325,AT_05
AT01,AT,5330,5330,AT_05
AT01,AT,5340,5340,AT_05
AT01,AT,5342,5342,AT_05
AT01,AT,5350,5350,AT_05
AT01,AT,5351,5351,AT_05
AT01,AT,5360,5360,AT_04
AT01,AT,5400,5400,AT_05
AT01,AT,5411,5411,AT_05
AT01,AT,5412,5412,AT_05
AT01,AT,5421,5421,AT_05
AT01,AT,5422,5422,AT_05
AT01,AT,5423,5423,AT_05
AT01,AT,5424,5424,AT_05
AT01,AT,5425,5425,AT_05
AT01,AT,5431,5431,AT_05
AT01,AT,5440,5440,AT_05
AT01,AT,5441,5441,AT_05
AT01,AT,5442,5442,AT_05
AT01,AT,5450,5450,AT_05
AT01,AT,5451,5451,AT_05
AT01,AT,5452,5452,AT_05
AT01,AT,5453,5453,AT_05
AT01,AT,5500,5500,AT_05
AT01,AT,5505,5505,AT_05
AT01,AT,5511,5511,AT_05
AT01,AT,5521,5521,AT_05
AT01,AT,5522,5522,AT_05
AT01,AT,5523,5523,AT_05
AT01,AT,5524,5524,AT_05
AT01,AT,5531,5531,AT_05
AT01,AT,5532,5532,AT_05
AT01,AT,5541,5541,AT_05
AT01,AT,5542,5542,AT_05
AT01,AT,5550,5550,AT_05
AT01,AT,5552,5552,AT_05
AT01,AT,5561,5561,AT_05
AT01,AT,5562,5562,AT_05
AT01,AT,5563,5563,AT_05
AT01,AT,5570,5570,AT_05
AT01,AT,5571,5571,AT_05
AT01,AT,5572,5572,AT_05
AT01,AT,5573,5573,AT_05
AT01,AT,5574,5574,AT_05
AT01,AT,5575,5575,AT_05
AT01,AT,5580,5580,AT_05
AT01,AT,5581,5581,AT_05
AT01,AT,5582,5582,AT_05
AT01,AT,5583,5583,AT_05
AT01,AT,5584,5584,AT_05
AT01,AT,5585,5585,AT_05
AT01,AT,5591,5591,AT_05
AT01,AT,5592,5592,AT_05
AT01,AT,5600,5600,AT_05
AT01,AT,5602,5602,AT_05
AT01,AT,5603,5603,AT_05
AT01,AT,5611,5611,AT_05
AT01,AT,5612,5612,AT_05
AT01,AT,5620,5620,AT_05
AT01,AT,5621,5621,AT_05
AT01,AT,5622,5622,AT_05
AT01,AT,5623,5623,AT_05
AT01,AT,5630,5630,AT_05
AT01,AT,5632,5632,AT_05
AT01,AT,5640,5640,AT_05
AT01,AT,5645,5645,AT_05
AT01,AT,5651,5651,AT_05
AT01,AT,5652,5652,AT_05
AT01,AT,5660,5660,AT_05
AT01,AT,5661,5661,AT_05
AT01,AT,5662,5662,AT_05
AT01,AT,5671,5671,AT_05
AT01,AT,5672,5672,AT_05
AT01,AT,5700,5700,AT_05
AT01,AT,5702,5702,AT_05
AT01,AT,5710,5710,AT_05
AT01,AT,5721,5721,AT_05
AT01,AT,5722,5722,AT_05
AT01,AT,5723,5723,AT_05
AT01,AT,5724,5724,AT_05
AT01,AT,5730,5730,AT_05
AT01,AT,5731,5731,AT_05
AT01,AT,5732,5732,AT_05
AT01,AT,5733,5733,AT_05
AT01,AT,5741,5741,AT_05
AT01,AT,5742,5742,AT_05
AT01,AT,5743,5743,AT_05
AT01,AT,5751,5751,AT_05
AT01,AT,5752,5752,AT_05
AT01,AT,5753,5753,AT_05
AT01,AT,5754,5754,AT_05
AT01,AT,5760,5760,AT_05
AT01,AT,5761,5761,AT_05
AT01,AT,5771,5771,AT_05
AT01,AT,6000,6000,AT_06
AT01,AT,6010,6010,AT_06
AT01,AT,6013,6013,AT_06
AT01,AT,6018,6018,AT_06
AT01,AT,6019,6019,AT_06
AT01,AT,6020,6020,AT_06
AT01,AT,6021,6021,AT_06
AT01,AT,6022,6022,AT_06
AT01,AT,6023,6023,AT_06
AT01,AT,6026,6026,
AT01,AT,6029,6029,AT_06
AT01,AT,6033,6033,AT_06
AT01,AT,6034,6034,AT_06
AT01,AT,6050,6050,AT_06
AT01,AT,6060,6060,AT_06
AT01,AT,6063,6063,AT_06
AT01,AT,6065,6065,AT_06
AT01,AT,6067,6067,AT_06
AT01,AT,6068,6068,AT_06
AT01,AT,6069,6069,AT_06
AT01,AT,6070,6070,AT_06
AT01,AT,6071,6071,AT_06
AT01,AT,6072,6072,AT_06
AT01,AT,6073,6073,AT_06
AT01,AT,6074,6074,AT_06
AT01,AT,6075,6075,AT_06
AT01,AT,6080,6080,AT_06
AT01,AT,6082,6082,AT_06
AT01,AT,6083,6083,AT_06
AT01,AT,6091,6091,AT_06
AT01,AT,6092,6092,AT_06
AT01,AT,6094,6094,AT_06
AT01,AT,6095,6095,AT_06
AT01,AT,6100,6100,AT_06
AT01,AT,6103,6103,AT_06
AT01,AT,6105,6105,AT_06
AT01,AT,6108,6108,AT_06
AT01,AT,6111,6111,AT_06
AT01,AT,6112,6112,AT_06
AT01,AT,6113,6113,AT_06
AT01,AT,6114,6114,AT_06
AT01,AT,6115,6115,AT_06
AT01,AT,6116,6116,AT_06
AT01,AT,6121,6121,AT_06
AT01,AT,6122,6122,AT_06
AT01,AT,6123,6123,AT_06
AT01,AT,6130,6130,AT_06
AT01,AT,6133,6133,AT_06
AT01,AT,6134,6134,AT_06
AT01,AT,6135,6135,AT_06
AT01,AT,6136,6136,AT_06
AT01,AT,6141,6141,AT_06
AT01,AT,6142,6142,AT_06
AT01,AT,6143,6143,AT_06
AT01,AT,6145,6145,AT_06
AT01,AT,6150,6150,AT_06
AT01,AT,6152,6152,AT_06
AT01,AT,6154,6154,AT_06
AT01,AT,6156,6156,AT_06
AT01,AT,6157,6157,AT_06
AT01,AT,6161,6161,AT_06
AT01,AT,6162,6162,AT_06
AT01,AT,6165,6165,AT_06
AT01,AT,6166,6166,AT_06
AT01,AT,6167,6167,AT_06
AT01,AT,6170,6170,AT_06
AT01,AT,6173,6173,AT_06
AT01,AT,6175,6175,AT_06
AT01,AT,6176,6176,AT_06
AT01,AT,6177,6177,AT_06
AT01,AT,6178,6178,AT_06
AT01,AT,6179,6179,AT_06
AT01,AT,6181,6181,AT_06
AT01,AT,6182,6182,AT_06
AT01,AT,6183,6183,AT_06
AT01,AT,6184,6184,AT_06
AT01,AT,6200,6200,AT_06
AT01,AT,6202,6202,AT_06
AT01,AT,6210,6210,AT_06
AT01,AT,6212,6212,AT_06
AT01,AT,6213,6213,AT_06
AT01,AT,6215,6215,AT_06
AT01,AT,6220,6220,AT_06
AT01,AT,6222,6222,AT_06
AT01,AT,6230,6230,AT_06
AT01,AT,6232,6232,AT_06
AT01,AT,6233,6233,AT_06
AT01,AT,6234,6234,AT_06
AT01,AT,6235,6235,AT_06
AT01,AT,6236,6236,AT_06
AT01,AT,6240,6240,AT_06
AT01,AT,6241,6241,AT_06
AT01,AT,6250,6250,AT_06
AT01,AT,6252,6252,AT_06
AT01,AT,6260,6260,AT_06
AT01,AT,6261,6261,AT_06
AT01,AT,6262,6262,AT_06
AT01,AT,6263,6263,AT_06
AT01,AT,6264,6264,AT_06
AT01,AT,6265,6265,AT_06
AT01,AT,6271,6271,AT_06
AT01,AT,6272,6272,AT_06
AT01,AT,6273,6273,AT_06
AT01,AT,6274,6274,AT_06
AT01,AT,6275,6275,AT_06
AT01,AT,6276,6276,AT_06
AT01,AT,6277,6277,AT_06
AT01,AT,6278,6278,AT_06
AT01,AT,6280,6280,AT_06
AT01,AT,6281,6281,AT_06
AT01,AT,6283,6283,AT_06
AT01,AT,6284,6284,AT_06
AT01,AT,6290,6290,AT_06
AT01,AT,6292,6292,AT_06
AT01,AT,6293,6293,AT_06
AT01,AT,6294,6294,AT_06
AT01,AT,6295,6295,AT_06
AT01,AT,6300,6300,AT_06
AT01,AT,6305,6305,AT_06
AT01,AT,6306,6306,AT_06
AT01,AT,6311,6311,AT_06
AT01,AT,6313,6313,AT_06
AT01,AT,6314,6314,AT_06
AT01,AT,6320,6320,AT_06
AT01,AT,6321,6321,AT_06
AT01,AT,6322,6322,AT_06
AT01,AT,6323,6323,AT_06
AT01,AT,6324,6324,AT_06
AT01,AT,6330,6330,AT_06
AT01,AT,6331,6331,AT_06
AT01,AT,6332,6332,AT_06
AT01,AT,6333,6333,AT_06
AT01,AT,6334,6334,AT_06
AT01,AT,6335,6335,AT_06
AT01,AT,6336,6336,AT_06
